v1,v2,v3,v4,v5,v6,v7,v8,v9,r
6.0,0,5.932206964382078,2,1,0.0,8,11,7,0
5.0,0,6.279324332456412,8,1,0.0,3,10,4,1
-5.977589171284121,1,2.39897194613918,-3,1,0.0,-5,-8,9,1
0.6246450436843287,0,-0.6599337873976098,4,1,16.0,-2,1,3,1
-7.746144970247541,0,-0.20212412898351584,-8,1,0.0,-10,-19,11,1
-6.835219573004009,1,-0.10206443927695741,-12,0,1.0,-11,-24,11,1
-5.19911552563825,1,2.0690449422621437,-9,1,0.0,-5,-15,8,0
-0.6155624481573357,1,1.3516726945042232,5,0,7.0,3,9,7,0
-7.7898636272234905,1,0.6775217807756535,-9,1,0.0,-5,-15,8,0
-1.1456411935262647,1,-0.4881147265714069,0,1,5.0,0,0,7,1
5.0,1,6.538883793299246,9,1,0.0,5,15,6,1
0.11504014592410211,1,0.9241939125717169,3,1,20.0,3,7,4,0
6.0,1,6.070145089174501,5,0,0.0,5,9,8,0
5.0,1,4.675232639179291,7,0,0.0,2,9,9,0
1.2705252640917284,1,3.297597952316254,4,1,0.0,-2,3,5,1
5.0,1,6.560625511172137,1,1,0.0,6,8,10,0
6.0,1,6.324884210969913,3,0,0.0,8,12,7,1
-6.841936122970758,1,-1.1562605985968233,-9,1,,-5,-15,9,1
5.0,0,5.493920459340748,10,0,,7,18,12,0
0.20867054785408665,1,2.100220530278451,1,1,2.0,3,4,7,0
-0.6708295437975388,0,-4.06153481128608,3,0,0.0,1,3,5,0
-1.2728290587241844,1,4.576051837483721,0,1,0.0,3,4,8,0
-7.975184593201927,1,0.09796803177857427,-8,0,0.0,-7,-16,6,1
-7.472884007224873,0,-0.5199633369437882,-4,0,,-5,-9,11,0
-6.612428525843793,1,-0.9742730284459657,-12,1,0.0,-9,-22,11,0
0.31273507239928483,0,-1.0766583516402788,-5,0,,-1,-7,11,0
5.0,0,5.587583453266347,8,0,0.0,6,15,9,1
5.0,1,6.598676998298014,1,1,0.0,3,5,6,0
-7.766313662479688,1,1.9996187195432915,-4,1,0.0,-5,-8,9,1
0.15620460364099326,0,2.9988729916854173,1,0,0.0,2,4,7,1
0.7166315221164663,0,-4.444690065376359,-4,1,0.0,0,-5,10,1
-0.3300612948389543,0,-0.7176133712573538,4,0,12.0,-3,2,11,1
-0.7315632577178507,1,1.3535355980223687,-4,1,,-2,-6,7,1
0.17975563913505102,1,1.1480717628380195,-1,0,2.0,1,1,9,1
5.0,1,6.044841795381696,7,0,0.0,3,11,9,1
6.0,1,6.8341923313293576,3,1,0.0,7,9,10,0
-7.956539570284697,0,2.9336102312453445,-12,0,0.0,-7,-18,6,0
5.0,0,7.491737472144598,3,0,0.0,8,10,8,1
6.0,1,7.46969754069283,10,1,0.0,5,16,8,0
-7.401332959155322,0,-0.5884338301300351,-12,1,0.0,-9,-21,8,0
0.15085778415179216,0,-3.7924837219014473,5,0,,2,7,11,1
6.0,0,5.866229645377549,4,0,0.0,2,6,8,0
6.0,0,5.324662975909486,3,0,0.0,6,8,6,0
-7.056669301854107,0,-0.2913957705847654,-3,0,0.0,-7,-9,8,1
-7.807007517479081,0,2.043180019351907,-5,0,,-8,-12,10,1
-7.177793895819383,0,-0.08890914291102359,-8,0,0.0,-6,-13,8,0
-1.110325259106217,0,0.026374165033952263,3,0,,2,6,10,0
6.0,1,5.563805460581105,2,1,,3,4,10,0
6.0,1,4.330322000678107,1,1,0.0,8,10,8,0
6.0,1,7.278077870469764,1,1,0.0,3,3,7,1
6.0,1,6.789122431982726,2,1,0.0,6,7,4,1
-7.644386735221195,0,0.05809889105107757,-5,1,0.0,-7,-13,10,0
-0.953936100480202,1,-3.7256914025081374,-1,1,0.0,3,3,10,0
-7.381639203808634,0,0.37331730721301515,-10,1,,-9,-20,11,1
-7.995865684814533,0,0.697252306697413,-4,0,,-11,-14,11,1
-5.590594696405404,1,-2.407270371397413,-4,1,0.0,-7,-12,8,0
-5.7892313775646755,0,-1.3008842032788106,-9,0,0.0,-5,-15,7,0
-0.7691564891407966,1,-0.49428133126228924,2,0,9.0,3,4,5,0
-7.134351625880317,1,0.02866255937950779,-10,0,,-9,-20,8,0
-5.887095452580404,0,-2.0716572957536403,-7,0,0.0,-11,-18,5,1
6.0,0,4.634071125853156,2,0,0.0,2,5,12,0
-7.982063448283527,0,5.1796202545933525,-10,0,,-11,-20,7,0
-0.8543740426019891,0,0.03241670496076712,0,1,14.0,-1,-2,6,1
5.0,1,5.845151000510374,10,1,0.0,3,13,4,1
5.0,0,4.517113099289935,8,1,0.0,4,13,9,1
0.04967678844203717,1,-4.452848403200009,-5,0,0.0,0,-6,4,1
6.0,0,7.06703075407764,5,1,,5,9,6,1
-7.765000603749347,1,2.8280136950781642,-7,1,,-7,-15,8,1
6.0,0,6.363296089449186,9,1,0.0,7,15,8,1
0.529803962431531,0,0.336406566082756,-1,0,23.0,3,3,6,1
-0.6101108726801225,1,-6.103572092824682,-5,1,0.0,-8,-13,10,1
-1.195163577471382,1,2.4624334897366102,-2,0,,3,0,8,1
0.36378693273332646,1,-4.11500137115236,1,0,0.0,-2,-2,5,0
0.5730392593118245,1,0.615194383981086,3,1,,2,4,11,0
-7.834514508189974,1,-0.16501042721162928,-12,1,,-5,-17,5,0
-1.1710837629890842,0,1.4435967749325012,0,0,,1,2,7,0
-7.760564517264691,1,-0.23455974892476394,-4,0,0.0,-6,-11,12,0
-6.613268948832522,0,3.0127046481533633,-3,0,0.0,-8,-11,8,1
-0.7688749256294874,0,1.1027693622034578,3,1,8.0,1,3,10,0
1.2812298157405848,0,-1.4649590269815493,-5,0,,-1,-5,11,1
-6.081780929039938,1,1.902813030962128,-9,1,0.0,-5,-14,7,0
0.5181684248356551,1,-0.42682009345384153,4,0,,0,3,9,0
-7.96689018472423,1,1.8867441846716773,-11,1,0.0,-8,-20,12,1
5.0,1,5.745668959912138,0,1,0.0,4,5,7,0
-3.6590378658436933,0,-3.8895416997591363,-7,1,,-11,-18,13,0
-7.500768861283554,1,2.140183981839213,-5,0,0.0,-9,-13,9,0
-7.922700563525172,1,1.618380844875512,-9,1,0.0,-7,-15,8,1
-7.634590330783561,0,-0.25722254292242663,-13,0,0.0,-5,-17,9,0
5.0,0,5.354943966128806,3,0,0.0,5,7,7,0
0.4162118637766685,0,-0.09338179360844935,-1,0,20.0,-3,-4,7,1
1.0135608733046098,0,-0.5174128026196252,-4,0,,1,-3,8,0
6.0,0,6.474032439878703,8,0,0.0,5,14,7,1
-0.3006419989699854,0,-2.4334963284769544,-5,1,,-2,-8,7,0
6.0,0,6.535141316040738,6,0,0.0,3,10,7,0
-7.129306024500263,0,7.471288721274416,-6,1,0.0,-10,-15,9,1
6.0,0,5.9846595581455535,1,0,0.0,4,4,9,0
-7.232677640774278,1,4.317842165143684,-12,0,0.0,-8,-20,9,1
6.0,0,5.459470293548017,10,1,0.0,2,11,10,1
1.6939471493917921,0,-0.030102083438775074,0,0,36.0,-3,-3,7,0
-7.465807283324975,0,1.764035424727461,-6,0,,-7,-12,6,1
5.0,0,5.742828305223777,10,0,0.0,6,16,8,1
-1.1842690864400374,1,-1.8624319027252112,0,1,0.0,2,3,5,0
0.47306489847333005,0,0.386906429217785,5,1,39.0,-3,1,10,1
-1.070778537915163,0,0.7500702252481393,3,1,,0,3,5,1
-2.3961852644571096,1,-5.536154346465848,-11,1,,-8,-20,8,0
5.0,1,7.45190975656443,3,1,0.0,8,10,7,0
6.0,0,5.60083899899861,7,0,,7,13,9,1
-6.994400896437508,0,1.987214288521896,-9,0,0.0,-9,-19,10,1
5.0,1,5.412481340100562,4,0,0.0,6,10,7,0
6.0,0,5.722725782000959,3,1,0.0,7,9,9,0
-5.936865681891458,0,-1.6222452685583546,-13,0,,-7,-21,8,0
0.33446682970050046,1,-1.6759448847481861,-3,1,0.0,-1,-4,7,1
6.0,0,7.321286756389599,9,0,,3,11,11,0
-0.7171403565428575,0,3.4277014087078133,-4,0,0.0,1,-4,11,1
-5.147909987361615,1,-1.927823532107487,-7,1,0.0,-10,-16,6,1
-0.42104503151329253,1,-0.113953550914574,2,0,16.0,3,4,6,0
-6.0121732033243,1,-1.165150792458367,-5,1,1.0,-9,-15,5,1
-0.7950380501779345,0,0.44383744782008605,3,1,15.0,1,5,6,1
-7.803998405845206,0,0.8847156250810428,-4,0,0.0,-10,-15,11,1
6.0,1,5.609925258607405,1,0,0.0,8,8,9,1
-7.591796475055094,1,-0.10482788489660866,-13,1,0.0,-6,-20,8,0
-1.6556494213064283,0,-4.157431040175794,4,0,0.0,1,4,6,0
5.0,0,3.283778541152359,8,1,0.0,3,10,6,0
6.0,1,5.4756235648388625,10,1,0.0,8,17,7,1
0.8750845209534897,1,0.15970717148723687,3,0,,2,6,3,1
1.5637352913059974,0,2.934243853762692,-4,0,0.0,-3,-7,7,1
-5.244498385721021,0,-1.4190324285824323,-9,1,,-6,-16,9,0
5.0,0,7.269417446142578,9,0,,6,14,8,1
5.0,0,6.237434610284815,6,1,0.0,5,12,3,1
-6.634844970169358,1,-0.8540466183365361,-3,1,0.0,-6,-10,10,0
6.0,1,5.432083588950753,7,1,0.0,6,12,6,0
5.0,0,6.242537521716644,1,0,,2,2,5,1
-7.785368535310566,1,-0.19671178228673014,-10,1,0.0,-6,-17,9,0
6.0,0,4.905753934307826,9,0,,8,17,5,1
6.0,1,6.016386823300156,7,1,0.0,2,8,4,0
5.0,0,7.930319662015918,5,0,0.0,8,12,15,1
0.25276754463858897,1,-1.0820750790429539,-3,1,,-2,-4,7,1
2.4543848820231804,0,-3.207807452723567,-3,1,0.0,2,-2,9,0
1.5440260290135452,0,-1.8826821494721413,1,0,2.0,-1,-1,7,1
-0.03316836562920552,1,-0.9143556339016679,4,1,,-3,0,9,0
6.0,0,5.756667374659584,9,1,0.0,6,14,8,1
6.0,0,6.5907694826675,4,0,0.0,2,6,10,0
6.0,1,6.755812064838574,2,1,0.0,3,6,8,0
0.8560482978932178,1,0.8443312389452616,3,0,22.0,-2,1,8,1
5.0,0,7.678548047698717,2,0,,4,6,11,0
-5.035367924266295,0,-0.5753764402270996,-12,1,,-7,-20,10,0
-2.2684546849606924,1,2.658177096128959,-3,1,0.0,-1,-5,7,1
-6.9900003365638215,0,-0.7937921244931712,-10,0,0.0,-6,-15,8,0
-6.73137954903,0,-1.26471831167055,-11,0,0.0,-9,-21,6,0
5.0,1,5.5442293141002725,7,1,0.0,3,9,7,0
-0.9384517820539507,1,-2.5766748576369696,0,1,,-3,-4,6,1
6.0,1,6.7814403656767945,1,0,0.0,8,9,6,0
5.0,1,6.063647638343632,8,1,0.0,6,15,11,1
-7.93703436772865,1,0.07750319894838231,-13,1,0.0,-5,-19,7,0
6.0,0,5.6627215005635865,4,1,0.0,6,11,7,1
5.0,0,5.892018784698607,1,0,0.0,5,7,9,0
5.0,1,5.714267529186839,8,1,0.0,4,11,8,0
0.88166123393231,1,2.290864412744652,0,0,2.0,-1,0,3,1
-6.139734116355819,1,-1.8585380274228873,-7,1,0.0,-5,-12,12,0
-6.874926856656412,0,-1.1065288658073111,-4,0,0.0,-5,-10,10,0
-0.8186561461237017,0,0.022557596745001546,1,0,16.0,1,1,8,1
-0.5803715198083474,1,0.6203586660860393,-5,1,6.0,-2,-7,7,1
5.0,0,5.475804510297176,4,0,0.0,7,12,7,1
-4.580285874801903,1,-3.397085841769319,-9,0,0.0,-7,-17,9,0
0.5792564743599117,1,-2.1100113453192213,-1,1,0.0,2,1,4,0
5.0,1,5.148128991308937,10,1,0.0,7,16,8,1
0.2564291639453081,1,-2.885265328680207,-2,1,0.0,-1,-3,8,1
6.0,0,8.48862469679417,3,0,,6,9,10,1
-5.6956890817821755,1,-2.0707816084777253,-7,1,,-5,-11,11,0
-7.292148313877852,0,-0.5988761533189759,-9,1,0.0,-7,-16,10,1
-7.999991001140472,0,0.4815448302158565,-11,1,0.0,-7,-18,5,0
-0.9932550253106753,1,4.034852190243635,4,1,0.0,-2,3,8,1
1.3187164653500127,1,-2.6671960396763916,0,1,,-3,-3,7,0
-0.5206572241941417,0,-2.1476908452785337,5,1,0.0,-3,3,11,0
-1.2114025334103653,0,-0.9749076005446677,3,0,4.0,1,5,6,1
-7.746129714545482,1,-0.1330488634865663,-13,1,0.0,-7,-21,10,1
6.0,1,6.647847685173487,2,1,0.0,2,3,8,1
-0.6307101684966611,1,1.5364234292542394,3,1,,-2,0,6,1
-7.769648196308239,0,-0.21695788109811964,-3,0,1.0,-5,-7,9,0
6.0,1,4.196465839472162,5,1,0.0,2,7,8,0
-7.99709133302754,1,0.010615875744289127,-13,1,0.0,-11,-23,8,1
-7.388862259161498,0,-0.008126328368065927,-6,0,0.0,-10,-15,8,0
6.0,0,7.104174712333949,4,0,0.0,7,12,9,0
-7.661466262230228,1,0.934765206631563,-10,0,0.0,-5,-16,10,0
-7.421834727572645,1,-0.20630799240997355,-7,1,0.0,-8,-16,7,1
5.0,1,7.184918605883805,9,1,0.0,2,12,7,1
6.0,1,7.429282590008983,10,1,0.0,4,15,11,0
0.8321638373318608,0,2.7923944456861194,-1,0,0.0,0,0,11,1
-7.274390250475017,0,0.24151567937396123,-13,0,1.0,-5,-17,7,0
5.0,0,5.73827815704697,6,0,0.0,8,15,9,0
-7.949525921354138,1,-0.05047103225780525,-12,0,,-7,-19,9,0
6.0,0,5.1267380953213,4,0,0.0,7,12,9,1
-4.199611761735808,0,-3.6606166854408846,-12,0,,-9,-20,4,0
-2.2177534552553584,0,2.184494769314436,4,0,0.0,3,8,11,0
-7.7026490537935794,1,2.2412015430409538,-4,1,0.0,-10,-13,6,1
6.0,1,5.444747237533806,3,1,,3,6,7,0
-5.745128558314629,0,-2.250128538548701,-11,1,0.0,-11,-21,7,1
1.1834249630299813,0,4.1602114285773295,3,1,0.0,2,5,9,0
5.0,0,7.744903273146782,5,0,0.0,6,12,9,1
-7.68701108628901,0,0.06812960638704091,-9,0,,-6,-15,6,0
-7.514534528184376,0,-0.46735650159715547,-3,0,0.0,-5,-9,9,1
6.0,0,6.823312554138746,2,0,0.0,7,10,9,1
6.0,0,6.937020218184664,3,0,0.0,8,10,9,1
-0.42614210383267465,0,1.4595878516634675,-3,0,4.0,2,-1,10,1
-2.1294884509358,1,-1.1217578791883203,-2,1,,-2,-4,9,1
5.0,0,5.745457080706235,10,0,0.0,4,15,7,1
-7.926828305615051,0,0.7268649045000606,-13,1,0.0,-8,-22,7,0
-2.0458533639158567,1,-3.779664889485134,2,1,0.0,-3,0,8,1
-5.566395856441353,0,3.9259706658706026,-4,0,0.0,-11,-15,7,1
6.0,0,8.830963397360268,8,0,,7,16,9,1
5.0,1,4.855136039225796,4,0,,2,6,7,0
0.744092714700367,1,4.027746087780372,-3,0,0.0,1,-2,8,1
6.0,1,4.927075646011441,3,1,,3,7,7,0
-0.028095677762670045,0,-1.0189742395524208,1,0,0.0,3,3,8,0
6.0,1,5.969911130287926,5,1,0.0,2,6,4,0
5.0,0,8.139834020739604,0,0,,6,6,11,0
-0.20999554516611263,0,1.5447703341475003,4,0,,-1,2,6,0
-7.731229639839302,1,-0.2422880076919851,-9,0,0.0,-6,-16,8,0
-1.7560498258008634,0,-4.221642141346619,-2,1,0.0,-3,-4,11,1
-7.124573043183273,1,-0.8421992222243713,-7,1,0.0,-8,-16,11,0
0.4799975411358757,0,3.1828569445969466,-3,1,,2,-1,10,1
-7.972342414095599,0,3.1181469077051878,-8,0,0.0,-8,-17,8,1
5.0,0,6.618889191341947,4,0,,2,6,8,1
-7.915601187333718,0,0.7859573179626986,-3,0,0.0,-5,-7,7,0
-0.6291801280168968,1,0.10508157596425219,2,1,29.0,3,6,10,0
-0.22647799289728712,1,-1.1220447565822336,5,1,7.0,1,5,10,0
-0.10500550800979164,0,-0.44398408012016416,5,0,13.0,-1,5,6,0
5.0,1,6.056199849297492,9,1,,8,18,9,1
6.0,1,6.901360805894546,7,1,0.0,8,14,5,1
-7.01770925321119,0,-0.9822091027223498,-10,0,0.0,-9,-18,9,0
6.0,0,5.974341926743781,0,0,0.0,6,5,8,1
-7.20482959400468,0,-0.7758893453175641,-6,0,0.0,-6,-11,10,0
-7.005917080311294,1,-0.9561037163113566,-8,0,0.0,-9,-16,4,1
5.0,1,4.957562871830367,7,1,,6,13,8,0
0.1778135713716276,0,1.3734017212590175,2,0,,0,1,9,0
-7.7016433472086385,1,-0.27853144289061316,-12,1,0.0,-9,-20,4,0
0.05759363510739611,1,-1.3718566918701371,1,0,1.0,-2,0,10,1
5.0,0,5.726548430217156,3,0,0.0,4,8,8,0
-7.287047604044421,1,0.3886251045878142,-3,0,0.0,-11,-14,4,1
6.0,1,6.708247248519957,10,1,0.0,4,14,9,0
5.0,0,5.475202970773764,5,0,0.0,8,12,7,1
-6.80379371076697,0,-0.9408359560704493,-5,0,0.0,-10,-16,7,0
-7.959327323575962,0,0.9526520586623342,-6,1,2.0,-8,-13,11,1
5.0,1,6.03193121133783,5,1,0.0,7,13,9,0
-7.842461489627149,0,0.5416045598297012,-8,0,0.0,-10,-18,5,1
6.0,0,6.088455284478214,6,0,0.0,4,11,11,1
-5.921326854372232,1,-0.5984035248516992,-6,1,0.0,-11,-18,8,1
6.0,0,6.695982037281878,6,0,,6,13,13,1
-7.18000274709896,1,-0.05512912410110804,-8,1,,-11,-18,7,1
-0.5161736959368192,1,-5.199512533622768,4,0,0.0,0,5,8,0
5.0,1,6.4821194490437355,6,1,0.0,5,11,10,1
-1.0023847751517665,0,-2.5072077279161844,5,1,0.0,0,6,10,0
-4.736607548867179,0,-3.1760138804078304,-12,0,0.0,-7,-20,7,0
5.0,1,5.616761461026663,0,0,0.0,7,8,13,0
6.0,0,5.852722115439208,6,0,0.0,6,11,5,0
-7.909480263786004,1,1.5534939076523697,-8,0,,-7,-14,7,1
2.250908868678227,0,-2.10907534447513,5,0,0.0,2,6,9,0
-7.855195453148399,0,2.10949364833529,-8,0,0.0,-11,-18,6,1
6.0,0,5.20697304842426,0,0,0.0,8,9,7,1
-7.567006519528944,1,-0.4024041926462223,-5,1,,-8,-13,6,1
-1.9341786916372248,1,-1.8399363255800198,2,1,0.0,-3,-2,10,1
6.0,0,5.21921404586113,1,0,,7,9,10,0
-6.093564588405524,1,-1.1979576545123019,-13,0,0.0,-9,-21,11,0
-3.283785061397327,0,-4.658762883802139,-3,0,0.0,-8,-12,5,0
5.0,0,5.029677495031134,5,1,0.0,5,11,6,0
-1.2453653994283693,0,-1.8793150670643268,3,0,0.0,1,3,11,0
-5.876667194780323,0,-2.115611731684898,-13,0,,-11,-25,5,1
0.4738099151061969,0,-0.17366021196926762,1,0,22.0,0,1,6,0
5.0,1,5.626410995058876,0,1,0.0,6,7,10,0
0.8296587931071914,1,0.9274560780368821,2,1,19.0,-2,1,7,1
-0.44962174136536304,0,2.1805360030133154,2,1,0.0,-3,0,9,1
-7.923112849443739,1,-0.07568467371085852,-8,1,0.0,-5,-13,9,0
-7.88158000623453,1,0.3575314385899633,-9,0,0.0,-9,-17,7,1
-7.705732553524674,1,-0.26805923513085794,-3,0,0.0,-10,-13,11,1
5.0,0,5.250443204253606,4,0,0.0,2,7,5,0
-7.782797909917956,1,-0.16225272838258586,-3,1,,-9,-12,9,1
5.0,0,7.133420289637696,0,1,0.0,4,4,11,1
-0.5750087457803037,0,0.7824218144786537,-4,0,6.0,-1,-4,8,1
5.0,1,7.119684911391672,0,0,0.0,8,7,9,0
6.0,0,6.298469807516909,8,0,0.0,2,11,5,1
6.0,1,7.1910978280596485,10,1,0.0,2,13,8,1
0.6452828516979052,0,-0.06716056708709858,1,1,29.0,-2,0,8,1
-7.821686311585861,0,0.3241246652515688,-8,1,0.0,-6,-14,7,1
-0.25176360817517623,1,-1.8494547872987392,-2,1,1.0,-1,-4,7,1
6.0,0,7.111502209781946,3,1,0.0,8,11,11,1
-6.745219297252034,0,1.2973696948035434,-9,0,,-9,-18,11,0
-0.8341256181644282,0,-1.8004776423525257,1,0,0.0,2,4,10,0
6.0,1,7.230005794039546,10,1,,4,15,9,1
-1.267754380758901,0,-1.371539295704449,5,0,1.0,-2,4,5,0
-0.897316673572012,1,-0.43128027599998614,2,1,12.0,-3,0,10,1
-6.971288691497591,0,2.994689772996061,-10,1,0.0,-8,-19,8,1
1.0803711200207853,1,2.913763400994197,5,0,0.0,-1,4,8,1
-5.736255478960303,1,-2.26370505891615,-6,1,0.0,-7,-13,6,0
-7.7330163067273725,1,0.13356418389238467,-3,0,0.0,-7,-9,5,0
-7.928038367541854,1,1.0850669498226724,-3,0,0.0,-10,-13,9,1
0.06664321344907895,0,-3.628313756180667,-1,0,0.0,-3,-5,11,1
-1.014290555203595,0,-0.07887788489015071,-1,0,12.0,0,-1,7,0
-0.40074282972239317,1,1.0226495275780971,0,1,14.0,1,1,9,1
-7.337777562347648,0,-0.6561429746260021,-3,0,0.0,-6,-8,12,0
-0.7869677457824193,1,0.30000965986087624,0,1,12.0,2,2,7,0
-1.5308821432283015,1,1.3888528299143468,-3,0,,-2,-5,9,1
5.0,1,5.465957581449664,9,1,,6,16,10,1
-7.997061725581825,0,0.05854487311161627,-11,0,0.0,-10,-22,5,1
-0.018404381163163466,1,1.4690767753352205,1,0,,0,1,8,0
6.0,1,5.705046881900727,1,1,0.0,7,7,11,0
-7.981962885295717,1,-0.012331719672369346,-11,1,0.0,-11,-23,3,1
5.0,1,7.1507394146721825,7,1,,6,12,7,1
-6.20659114978452,1,-0.4303896435643484,-5,0,1.0,-5,-11,10,1
5.0,1,7.117023350198121,9,1,,8,16,10,1
5.0,1,5.653617892900286,10,1,0.0,2,13,10,0
-0.4829431172276428,0,0.9414539477409324,4,1,12.0,-1,2,10,1
6.0,1,6.979499759877185,6,1,0.0,4,9,9,0
6.0,0,9.1965759529249,10,0,0.0,8,17,9,1
6.0,0,7.046199001117215,1,0,,2,4,7,0
-5.940801849141337,1,-2.0582036217420203,-5,1,0.0,-11,-15,12,1
-7.0513308283229605,0,0.7115369070262219,-5,0,,-5,-9,8,1
-0.02721652845622208,0,-2.2818134088171194,1,1,0.0,1,1,11,0
6.0,0,6.967288134672603,3,1,0.0,4,8,6,1
-5.938027653971565,1,1.5777056728344547,-5,1,0.0,-11,-17,9,0
-7.707213257134351,1,3.3871484547868462,-11,1,0.0,-9,-20,5,1
-6.884922261237154,1,-0.97535032266999,-12,1,0.0,-5,-16,8,0
-7.96322317137211,1,0.6669630806184736,-3,1,0.0,-5,-8,7,0
-4.157210081916407,1,-2.833279950047933,-9,1,0.0,-11,-20,6,1
0.7800172536909071,1,2.1942012471762715,1,0,2.0,1,1,9,0
-1.6597909853524737,1,-0.7537199107142178,-1,1,1.0,-1,-2,8,0
6.0,1,6.850048172211065,8,1,0.0,5,14,5,1
5.0,0,6.416046105288717,4,1,0.0,5,9,9,0
-7.707898955282,1,-0.15575843300844738,-11,1,1.0,-11,-22,5,1
-0.30567251599998885,0,-1.4358480628540673,-1,0,0.0,-1,-2,14,0
-0.2309588194488374,1,-1.4068407953020134,1,0,1.0,-2,0,8,0
-7.502511679502745,1,-0.07216086852345605,-8,1,,-6,-14,9,0
5.0,0,5.891624273658087,9,0,0.0,6,16,8,1
-6.993538738306265,0,-0.9832638498720678,-6,0,0.0,-10,-17,8,1
-7.323870792791301,1,1.1727068069446869,-9,1,1.0,-5,-14,6,0
-6.586960173507858,0,-1.1641643210504453,-11,0,0.0,-11,-21,10,1
6.0,1,4.597108464219039,3,1,0.0,7,10,11,0
-5.301456231356993,0,2.2157749675465324,-9,0,,-5,-13,9,0
-0.7639939922077039,0,2.0939420172831187,0,0,0.0,0,-1,5,1
-7.835682298704088,1,0.128930265208683,-8,1,0.0,-9,-16,7,0
1.4394702835664928,0,-1.7779117489340104,0,0,1.0,-2,-2,8,1
-7.74473212385546,0,0.22478782291797117,-10,1,0.0,-9,-20,6,1
-0.12486810417828866,0,2.5966577787250356,4,0,0.0,2,7,5,0
-6.820732831175699,0,-0.7860695740148156,-12,1,0.0,-5,-16,12,0
2.775535470779582,1,-1.1506569189032487,-1,1,,-2,-4,8,1
6.0,1,6.597034001487506,3,1,,6,8,11,0
-0.4218371782840079,0,0.6325775547510482,-2,0,,2,-1,6,1
0.46871576391963354,0,-2.1240329357810923,-3,0,0.0,2,-2,11,0
0.5112554317158285,0,-1.7038490034303377,1,0,,1,2,9,0
6.0,0,6.000449432039799,4,0,,3,8,5,0
-7.999626837566633,0,0.06073251810022384,-5,0,0.0,-11,-15,9,1
-7.993654814067935,1,0.018806979593837703,-7,1,0.0,-11,-17,6,1
-7.868188093742472,0,1.0314148237516667,-7,0,,-6,-13,9,1
-1.6387625037678129,1,-4.881543912090989,4,1,0.0,2,7,6,0
6.0,1,5.777321786245196,9,1,0.0,5,14,7,1
0.26442271839082954,0,-0.7128693974179168,4,0,19.0,-1,4,11,0
-7.778112945363708,1,-0.2123482199619291,-9,1,0.0,-5,-15,5,0
-2.0214626088939047,1,-0.11347221246937811,-3,0,5.0,-3,-7,13,0
2.0975437023840993,0,-1.4307181643061821,-5,0,0.0,2,-3,10,1
0.4411056332586752,1,-4.447653130859593,-3,0,0.0,1,-2,6,0
-7.303199091193754,0,-0.433501988224263,-13,0,0.0,-10,-23,8,1
-1.6686277303645447,0,-6.05823155450026,-10,1,0.0,-5,-14,8,0
5.0,1,6.057008171543235,8,1,0.0,5,12,8,0
6.0,1,4.569271919675963,10,0,0.0,6,17,11,1
6.0,1,5.820843199891295,0,1,,4,5,9,0
-7.897466766621055,0,-0.020740911660815264,-3,0,,-10,-12,10,1
-5.696332930732223,1,-2.275625381706467,-8,0,0.0,-5,-14,6,0
6.0,1,6.102662876755312,5,1,0.0,7,11,10,0
-7.9958056525728205,1,1.46117527466222,-10,0,0.0,-6,-15,7,0
-7.504961335883863,0,-0.29451727237828784,-4,1,0.0,-9,-14,8,1
5.0,1,7.450727960682059,3,1,0.0,3,5,9,0
6.0,0,4.912296948175231,3,0,0.0,4,8,9,1
6.0,1,7.083859524001693,4,1,0.0,3,8,6,0
6.0,0,7.189174364858625,7,0,0.0,2,9,8,1
1.59969361784417,1,-0.221702711421898,3,1,53.0,0,4,9,0
6.0,0,8.248200820280985,2,0,0.0,8,9,9,0
-0.2224967440789436,1,-1.3813334812254556,-4,1,0.0,-3,-6,5,1
5.0,0,5.680241613897258,9,0,0.0,3,12,8,1
-0.80349813466501,1,1.9139742924588834,3,1,0.0,-2,1,10,1
1.4254679907954244,1,1.3385168854660225,-4,1,7.0,0,-4,7,1
-1.1609524614699536,1,1.2286704579364407,0,1,7.0,2,2,10,1
-7.98491725430584,1,0.014416400878313418,-12,0,0.0,-8,-19,9,0
5.0,1,6.353392495150083,2,1,,2,4,7,0
-3.8289888148477873,1,-3.937233903760217,-3,1,0.0,-7,-11,7,0
-7.148000087129541,0,-0.6662747514487934,-12,1,,-7,-18,10,0
5.0,0,5.41253660509131,10,0,0.0,6,16,9,0
-7.989217660286142,1,0.32033519713317826,-4,1,0.0,-6,-10,9,0
5.0,1,5.384156421814234,4,0,0.0,7,10,12,0
5.0,0,6.003798464647009,1,0,0.0,4,6,11,0
-7.941362870597683,1,0.15455053816652065,-8,0,0.0,-9,-18,10,1
0.40354622225135506,1,0.03917279103521722,1,1,,0,2,10,1
0.16427696441161815,0,3.3148105996400106,-2,1,0.0,3,0,6,1
-1.9354967619967725,0,1.043662443452114,3,0,4.0,2,5,4,0
-7.993007183992658,0,1.1101642957416278,-7,0,0.0,-8,-16,7,1
-0.20918176453562434,0,1.1213183282082388,-5,0,3.0,1,-4,8,0
-7.54049814157872,1,-0.24099822074324972,-5,0,0.0,-10,-16,9,1
-7.983661325101666,1,1.709405282344587,-13,1,0.0,-6,-19,9,0
-7.9183945845281585,0,-0.006820535308240672,-7,0,,-10,-18,10,1
